0.0248606171584,0.109466571816,0.00283879913559,0.0272382682414
0.0297538252143,0.141008427952,0.00703772504078,0.0233898622054
0.0602670613435,0.176069279994,0.0124446963507,0.046047304642
0.067592911727,0.216447000919,0.017064991053,0.0451265860461
0.0768257462924,0.263105684017,0.0720293534045,0.0613946795968
0.0758245764905,0.0232163273185,0.31263597834,0.0726026535193
0.00237654049779,2.44033976607e-05,0.00556469005407,0.102684303458
0.0,1.25431132501e-07,3.7712212192e-08,0.00238934108448
7.59353587963e-10,0.0,5.43704527161e-10,1.52389144626e-05
0.0,0.0,0.0,0.0
0.0200897346552,0.000564227448386,6.29355057641e-06,0.000503030968333
0.034781974123,0.000340830526027,0.000500602734751,0.000435196490817
0.0539103598253,0.00330243259622,0.00113386323567,0.000324891384061
0.00749908290944,0.0786878721331,0.00179953755318,0.00209139402547
0.0244266332034,0.23950006244,0.0299004328353,0.00405787951405
0.110932297714,0.0422007551382,0.364188864083,0.069774088497
0.00166044752898,6.26063506598e-05,0.00472861380104,0.147227490054
0.0,6.57233467614e-11,2.87547721426e-16,0.00339830562669
1.13733786425e-07,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000401196984319,5.44346105795e-08,0.0,3.37742491316e-09
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.168554764691,0.19255795142,0.414877072341,0.196903963061
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,8.93308544244e-05,1.18859086451e-09
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.189087007579,0.46835610954,-0.390651970063,0.18322492567
0.230642607014,0.526171752897,-0.621965040895,0.19337662752
0.284868064878,0.0985693819329,0.588206369256,0.238090423431
0.0122847309274,0.00023299831058,0.0188928230002,0.297435393933
1.7796474864e-09,0.000239932300838,3.90899697002e-05,0.012489235988
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0384171942359,-0.0988332781697,0.752661314106,-0.0858446190907
0.0630391101882,0.495350607133,-0.113197048103,-0.124726657022
0.294714218326,0.160075404519,0.655215483598,-0.573659882447
0.0143620257061,0.00155079593631,-0.1544047259,0.384327789158
7.82925858359e-05,0.000123000171053,5.51570194802e-05,0.0319018659717
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.177101421839,0.0977220819266,0.111542068401,0.91215499081
0.379323571508,-0.605101893213,0.728655353577,-0.285901266497
0.0194789138072,2.42781371776e-05,-0.100535715835,0.396337822729
0.00189346246671,1.48259955744e-05,2.67706855206e-07,-0.0471740510193
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.173831376164,0.0
0.0,0.0,0.0,0.0
0.99999677095,0.510727015703,-0.442843866808,0.592758631937
-0.245256984249,0.499092962576,-0.510480838629,0.899977256798
0.403348660098,-0.562994679344,0.220718246223,0.809907952951
-0.0998082011565,1.71497230614e-06,0.00217662004192,0.48944630131
2.05715718652e-09,0.0,0.000103774137209,-0.042846589932
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.0772553055721,0.0,0.0
0.0,-0.0199,0.0,0.0
0.0,0.0,0.0,0.0
0.467774174905,-0.0822330826173,4.82652094371e-06,-0.0690961634602
0.556201256858,0.0330283078453,8.77082694648e-05,-0.100828958251
0.533262781328,0.00545248480407,0.00481813640597,-0.126387629193
-0.0545462599642,3.15903300951e-05,1.3928020729e-05,0.09027066205
8.54648579056e-07,5.84868054752e-05,0.0,0.00388440213444
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.0864827525164,0.0,0.0,0.0
0.0,2.46379921061e-11,0.0,0.0
-0.0520209864828,0.0002114228127,0.0,2.12574257735e-20
-0.107640308003,0.00672165436466,3.47951815434e-08,3.74565622666e-07
0.0853854116293,1.17950848366e-06,9.98322178804e-11,0.00012859279877
0.00134026486243,0.0,9.57324033008e-18,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,1.42141565573e-07,0.0,0.0
4.22974395591e-05,0.0,0.0,1.39081213977e-11
0.0,4.8106735327e-18,2.44153929032e-10,1.67468604412e-07
0.0,0.0,0.0,2.44154982089e-10
0.0,0.0,0.0,0.0
